file_name,start_time,end_time,phoneme,word,preceding_phone,following_phone,f1_10,f1_20,f1_30,f1_40,f1_50,f1_60,f1_70,f1_80,f1_90,f2_10,f2_20,f2_30,f2_40,f2_50,f2_60,f2_70,f2_80,f2_90,f3_10,f3_20,f3_30,f3_40,f3_50,f3_60,f3_70,f3_80,f3_90,f4_10,f4_20,f4_30,f4_40,f4_50,f4_60,f4_70,f4_80,f4_90,f5_10,f5_20,f5_30,f5_40,f5_50,f5_60,f5_70,f5_80,f5_90,bw1_10,bw1_20,bw1_30,bw1_40,bw1_50,bw1_60,bw1_70,bw1_80,bw1_90,bw2_10,bw2_20,bw2_30,bw2_40,bw2_50,bw2_60,bw2_70,bw2_80,bw2_90,bw3_10,bw3_20,bw3_30,bw3_40,bw3_50,bw3_60,bw3_70,bw3_80,bw3_90,bw4_10,bw4_20,bw4_30,bw4_40,bw4_50,bw4_60,bw4_70,bw4_80,bw4_90,bw5_10,bw5_20,bw5_30,bw5_40,bw5_50,bw5_60,bw5_70,bw5_80,bw5_90
lmw_prodShadow2_taka,0.4100000000,0.5500000000,a,,t̪,k,868.3002,890.1046,928.3744,953.1486,942.2246,1089.7840,1095.2312,1068.3513,1063.2078,1753.3054,1774.1242,1734.5603,1780.9465,1848.6225,1862.6221,1728.2697,1822.6160,1685.9907,3178.4546,3142.6254,3298.0297,3008.7246,2882.8362,3017.9615,2780.0830,2904.9510,2977.8342,4211.3154,4053.0000,3955.5691,3771.6120,3838.4140,3764.6649,3875.9524,3900.7013,4495.0924,,,,,,,,,,80.7472,55.6222,115.4052,155.6748,224.9062,410.6110,747.2719,281.1321,389.9654,254.2288,159.2054,282.8101,640.7575,317.0487,388.8578,375.8150,557.1875,256.1956,569.3903,493.3937,936.3726,947.9769,400.1248,649.1995,350.1467,572.0711,275.1027,600.5133,275.1304,822.5101,538.9664,359.5829,316.2874,207.0327,653.1990,642.9709,,,,,,,,,
lmw_prodShadow2_taka,0.5500000000,0.6700000000,k,,a,a,1604.2710,1456.8401,1230.5001,1093.0550,1310.8643,1675.7353,1265.0659,824.2307,675.5284,2599.1774,2751.8603,2057.2480,2231.2319,2575.2032,2945.0761,2302.4378,1746.6658,1780.1411,3993.3079,4117.3540,3374.6150,3701.6845,3570.6092,4016.6377,3589.4187,2841.2151,2716.2882,4613.9673,,4401.8228,4904.3300,4519.1907,4867.5491,4734.1854,3530.0574,4452.0166,,,,,,,,4602.6477,,127.2338,416.8796,387.2770,370.4365,514.7864,560.5576,551.4153,523.4926,577.0694,250.5816,486.9705,1170.0002,498.7551,960.0978,585.9501,402.8116,121.3682,148.8456,525.5207,698.7616,817.1714,632.4474,1826.3911,3194.4389,824.9246,901.5370,860.3177,249.4511,,630.7262,1032.6102,1256.1659,1231.7775,1078.4465,3370.9602,207.4439,,,,,,,,241.7820,
lmw_prodShadow2_taka,0.6700000000,0.8600000000,a,,k,boundary,826.3540,856.5849,884.0954,922.6398,902.0388,806.4393,1146.9746,1032.5638,981.5320,1799.1224,1762.7230,1742.3260,1718.3251,1724.4301,1706.7767,1644.9478,1666.7795,1591.1583,2865.6353,3031.2419,3021.1362,3061.4172,3056.7219,3142.3564,3317.2430,3306.5308,3345.9592,4273.4648,4256.0385,4199.4637,4152.7430,3954.6232,4116.7921,3898.2043,4111.3787,4078.9099,,,,,,,,,,144.8734,139.8753,92.1650,163.2704,359.1081,686.9137,679.0863,504.0373,337.0692,1109.6591,463.2321,331.4413,243.7495,169.0959,81.8813,211.7489,97.9363,64.4604,455.6886,545.2195,417.9303,491.6926,383.5258,109.1496,193.6123,277.0157,157.1078,522.4162,490.0551,669.9691,764.3486,936.3490,301.0985,1146.0351,876.1554,1056.2630,,,,,,,,,
lmw_prodShadow2_taka1,0.4954000000,0.5100000000,t̪,,boundary,a,709.9687,694.3046,678.6405,662.9764,671.8861,695.4137,718.9412,742.4688,761.3552,2006.7498,2008.1349,2009.5200,2010.9051,1980.5747,1931.3782,1882.1816,1832.9851,1799.6153,2614.3100,2653.5856,2692.8612,2732.1367,2789.1339,2856.6729,2924.2118,2991.7508,3032.3867,3261.9655,3242.3754,3222.7853,3203.1952,3418.1067,3772.5133,4126.9199,4481.3266,4707.0714,5078.2375,5072.5865,5066.9355,5061.2846,5059.1768,5059.1768,,,,231.0808,257.3820,283.6832,309.9843,308.8665,291.4382,274.0100,256.5818,236.7269,335.6036,334.7505,333.8973,333.0441,320.3888,300.7128,281.0368,261.3608,243.6755,704.3759,833.9531,963.5303,1093.1075,1022.8660,833.7609,644.6557,455.5506,358.4041,430.3251,491.4187,552.5124,613.6060,626.3272,610.2738,594.2204,578.1670,557.2370,364.8810,413.0376,461.1942,509.3508,527.3124,527.3124,,,
lmw_prodShadow2_taka1,0.5100000000,0.6600000000,a,,t̪,k,842.6821,913.1494,988.7594,1014.2205,800.1115,912.9151,1003.0380,1045.9583,1159.3725,1796.8960,1778.7848,1820.9400,1771.9536,1599.2750,1573.6051,1755.1481,1746.9658,1771.5006,3044.2413,3193.4938,3227.8607,3273.8136,2888.8188,2909.9811,3046.6909,3193.0411,3088.1096,4812.5282,4884.2896,4878.3241,4787.1620,4432.3409,4170.8728,4101.1747,4254.3035,4067.5984,,,,,,,,,,76.0602,139.6967,88.3488,175.8401,809.0654,732.7300,342.1002,382.3396,343.0850,147.7420,236.3986,263.4277,413.0752,352.1973,493.1678,374.4169,621.1202,427.4277,365.4485,1071.3611,293.9822,390.4968,377.5085,519.0279,607.2860,320.0096,444.6241,592.4346,528.7073,607.6514,507.8537,960.9308,1317.7607,606.5429,962.0099,527.6585,,,,,,,,,
lmw_prodShadow2_taka1,0.6600000000,0.8200000000,k,,a,a,1044.3455,1476.3045,1170.2138,1126.3090,1236.2887,1370.6457,1274.8975,1013.7356,913.9596,1767.4145,1753.2274,2097.2762,2360.4117,2047.3806,2264.9924,1882.9186,1780.9839,1785.8659,3088.9699,3138.4387,3438.8955,3636.5193,3351.2187,3445.6960,2989.1269,2535.4749,3179.3264,4401.4180,4330.4600,4285.3991,3970.0799,4213.6307,4451.6790,3956.6549,3290.3959,3828.3353,,,,,,,,4821.7961,4829.2987,309.2903,977.9959,284.8286,115.4754,276.9865,250.5393,540.6477,387.4159,476.3764,69.9645,209.8360,487.7069,779.0972,975.1992,716.2429,316.4678,88.5863,277.9045,259.4446,446.1999,797.7416,776.8611,552.7500,634.2840,1350.0716,2806.3740,242.5761,590.7036,648.0797,664.3139,1597.4747,669.1269,616.3584,646.6773,290.1147,2816.4674,,,,,,,,176.2165,345.3545
lmw_prodShadow2_taka1,0.8200000000,0.9909000000,a,,k,boundary,914.0128,970.4020,959.5227,1065.6225,1039.3409,1039.8526,1067.7404,1065.3712,1191.4868,1745.3698,1815.2111,1757.7883,1784.3133,1789.0340,1861.3217,1774.5308,1783.2923,1777.8172,3246.4452,3240.3664,3145.5284,3010.5515,3174.9158,3090.8192,3196.3892,3258.3828,3228.9777,4310.0629,4207.6967,4030.3345,4246.1007,4173.8585,4130.2194,4126.7254,4132.1923,4212.1404,,,,,,,,,,150.7534,121.2139,235.5978,204.0615,396.8636,216.1154,250.9761,356.1132,183.1705,146.9882,187.8672,139.5876,145.8155,187.9397,237.6933,109.6718,207.3113,218.1952,281.3659,525.2695,382.1625,225.8286,189.8406,149.1150,132.6838,115.3884,251.3384,704.1320,821.9430,552.4435,420.0801,691.5370,697.1444,802.2480,789.9633,803.7130,,,,,,,,,
lmw_prodShadow2_taka2,0.2633000000,0.2800000000,t̪,,boundary,a,1108.9376,1043.7542,959.8925,876.0307,792.1690,787.1231,787.4739,787.8247,788.9163,2079.6128,2058.6749,2026.4751,1994.2754,1962.0756,1916.0145,1869.0043,1821.9940,1784.2033,3450.5926,3430.2467,3399.3161,3368.3855,3337.4550,3272.1262,3204.4422,3136.7581,3080.9061,4743.6877,4690.1431,4623.6434,4557.1437,4490.6440,4471.4629,4455.5217,4439.5806,4426.7326,,,,,,,,,,494.3896,465.2493,414.7753,364.3013,313.8273,268.8790,224.3091,179.7391,142.3191,352.4079,342.0554,332.2042,322.3530,312.5018,266.2918,217.5922,168.8926,129.4037,239.2796,279.7741,334.5397,389.3053,444.0709,399.5634,348.2585,296.9536,254.2665,555.0684,507.9356,446.6147,385.2939,323.9731,266.7244,209.7545,152.7846,107.5740,,,,,,,,,
lmw_prodShadow2_taka2,0.2800000000,0.4200000000,a,,t̪,k,854.9347,919.3250,926.6449,986.1922,990.8799,980.8691,1133.9508,1107.4684,1204.5241,1760.7418,1755.3352,1711.0259,1688.3570,1694.7148,1797.6177,1835.2748,1813.8929,1831.1268,3105.3181,2038.5728,1971.6722,2876.4667,2894.6714,3062.2498,2975.4990,2987.8768,2942.0308,4378.3406,3354.0357,3214.3389,4023.1848,4250.8809,4270.1638,4098.1175,4250.6580,4456.7037,,4252.1068,4202.9466,,,,,,,123.5903,112.9239,130.2228,139.5375,115.6131,187.6071,550.5057,459.1459,683.6695,126.6796,193.4239,440.2599,288.0780,398.8784,248.3704,210.0412,111.0923,295.4902,223.5404,4581.9502,2099.3712,548.6633,503.2364,408.7740,395.4253,233.3568,375.5047,223.3912,352.2041,349.9433,890.0964,869.0648,721.1403,755.8606,463.7030,472.4401,,279.6371,307.3035,,,,,,
lmw_prodShadow2_taka2,0.4200000000,0.5300000000,k,,a,a,1123.9084,1023.5173,1024.5552,996.6249,1129.2260,996.5866,1143.5258,1104.4477,1024.9355,1801.9994,1935.4001,1890.7289,1825.7931,1995.3216,1707.9510,1834.0820,1800.6617,1819.9081,2976.3023,3314.9705,2979.8854,3093.1051,3310.6097,3143.2445,2914.3828,2821.6814,2814.0693,4193.5079,4593.9355,4415.6494,4249.3537,4438.8257,4399.5144,4524.5073,3665.4360,4307.6211,4804.7338,,,,,,,4767.7230,,777.9085,274.6897,357.2777,322.3069,345.0948,1011.8459,720.3489,723.6031,1205.7430,228.3271,297.9289,1390.5046,727.0859,672.2040,531.3855,278.8066,153.0629,100.0344,2232.0727,429.5205,1060.2202,587.5124,519.8469,488.1832,686.5065,865.7869,1599.5656,789.6036,431.5376,716.4779,518.1481,564.7843,559.7774,674.6289,2319.0326,1493.8738,228.4773,,,,,,,244.7380,
lmw_prodShadow2_taka2,0.5300000000,0.7109000000,a,,k,boundary,819.5549,840.5156,901.6442,908.2912,993.7866,987.6532,1027.8409,1064.8565,974.7265,1777.0371,1709.8064,1739.6433,1654.9041,1733.5225,1734.6955,1708.1124,1723.6099,1646.5455,2925.2112,2933.1265,3108.0820,3034.3574,3140.9660,2989.4249,3066.1201,3152.3228,3285.6682,4290.9109,4172.8804,4077.1076,4007.8705,4063.7065,4018.8480,4137.2124,3989.1873,3965.9200,,,,,,,,,,156.8471,128.5068,117.5127,129.6788,149.0925,95.0419,126.7736,242.4001,582.2569,179.1620,148.1923,189.1775,213.7637,143.9085,124.6378,160.9085,116.6319,123.8655,283.4043,1070.1978,411.1395,918.8430,399.5931,275.3486,222.0170,122.5894,295.8533,348.8443,530.1262,723.6734,589.2939,509.2491,204.3990,256.4577,301.0962,905.9292,,,,,,,,,
lmw_prodShadow2_uta,0.3947000000,0.5100000000,u,,boundary,t̪,404.5544,400.5767,389.1193,333.6242,351.2275,369.4835,379.1619,342.2896,312.7045,856.1086,828.8243,847.9917,851.8583,870.2583,971.2837,1173.4938,1322.3333,1601.1142,3136.2907,3104.3168,3182.3946,3084.9428,3079.7405,3123.7118,3056.8060,2502.9569,2980.7249,4194.0622,4159.9829,4251.5110,3776.4178,3754.0349,4518.3977,4353.3425,3565.2920,4619.6452,4529.2594,4564.8945,,4366.6546,4317.1375,,,4754.7809,,67.4010,86.1428,113.5592,214.1065,246.9807,170.3004,193.7423,154.3668,163.7204,41.1133,51.2783,43.6066,95.6546,190.1787,160.9803,257.8859,334.9213,345.1268,179.6593,253.8417,235.1904,973.0581,548.1128,232.5282,621.0211,998.5398,407.8807,343.9784,182.1474,122.4524,1942.0561,2263.2150,266.5056,398.4187,1331.0613,484.9565,1416.7659,1173.7567,,231.3739,106.8673,,,271.8910,
lmw_prodShadow2_uta,0.5100000000,0.6400000000,t̪,,u,a,317.4982,749.3551,923.0849,1875.4089,1625.2367,990.3980,1593.1531,838.4791,668.8768,1866.9505,2139.6911,2141.1174,3292.2294,2879.9678,2444.1183,2665.4135,1956.0225,1938.8971,3169.3404,3280.4848,3322.8173,4333.7864,4010.1853,3401.5200,3842.1472,2706.8276,3127.1732,3963.2657,4436.4632,4394.7287,,,4428.1598,,4268.2248,4473.1279,,,,,,,,,,1068.2806,741.3136,789.8076,722.9191,1345.7443,889.2794,1126.7339,758.6140,642.1621,856.2570,773.9236,853.4441,857.1753,750.9029,729.8227,1140.5952,649.2300,150.2599,1272.8060,785.7794,565.8817,899.1565,944.2708,754.4474,622.7801,795.9981,443.8486,834.6566,852.1586,352.9231,,,741.0058,,1102.4049,602.1279,,,,,,,,,
lmw_prodShadow2_uta,0.6400000000,0.8448000000,a,,t̪,boundary,857.8791,898.6446,927.9673,1037.8979,943.4327,906.7007,987.1870,1073.5247,1199.0160,1779.7771,1703.6006,1626.9843,1634.5563,1716.0759,1699.2327,1683.1291,1733.5806,1634.9288,3191.7995,3227.9914,3098.1310,3204.9985,3257.6912,3304.6587,3270.7367,3326.0542,3337.9787,4051.4741,4091.3256,4018.2135,4058.7561,4321.2214,4198.6160,4347.8921,4128.3315,4225.7781,,,,,,,,,,81.0406,101.9649,178.0716,267.8610,309.3382,387.7751,317.3977,434.7924,1303.1450,239.9465,164.7587,170.9060,436.7409,166.3634,208.2369,149.7744,215.4055,98.8558,362.6461,736.2409,415.1004,499.8602,209.7501,104.9256,232.1102,158.0964,166.5477,560.8610,481.1254,356.5025,449.5354,722.5017,468.9532,628.5829,676.6639,1085.7765,,,,,,,,,
lmw_prodShadow2_uta1,0.3553000000,0.4600000000,u,,boundary,t̪,353.2801,381.8772,374.1194,379.1099,388.2774,414.3991,379.0356,362.6153,347.0634,934.4662,892.9376,915.2638,993.4124,1110.7527,1331.7765,1408.8301,1463.9514,1541.2120,3036.7137,3083.1233,3047.4358,2997.0919,2871.6904,3040.9271,2982.6491,3041.5093,2924.2614,4361.5394,4303.7842,4312.9767,4329.1209,4271.2613,4384.0089,4178.1156,3067.3783,3112.8919,,,4642.2016,,,,,4835.0574,4706.4599,147.4206,92.5655,69.9410,127.1795,153.7838,180.6235,126.8540,113.8531,86.1303,93.4093,77.9378,70.3718,195.8346,215.0794,249.1593,229.6508,214.0992,212.1916,351.3475,395.2346,316.6185,538.9402,768.0096,344.7836,341.8314,2362.0609,995.7911,321.5751,255.4731,246.1491,219.6844,238.7020,332.5735,1361.4165,325.4244,1509.4418,,,1086.2943,,,,,303.1409,268.5028
lmw_prodShadow2_uta1,0.4600000000,0.6000000000,t̪,,u,a,202.1114,1083.0243,811.5230,1496.0123,328.6234,2176.5391,1593.7403,975.4832,928.4728,1648.6774,2180.6683,2254.8134,2629.0406,1963.1721,3101.9210,2234.0777,2006.4534,2110.2244,2989.0104,3262.4292,3097.4430,3853.6038,3270.5033,4247.8574,3311.7205,3108.5887,3137.6821,4180.4302,4336.9242,4390.7926,,4275.7695,,4579.8605,4539.0015,4615.0027,,,,,,,,,,352.6342,822.8173,1325.8549,1184.3630,3284.7213,804.2949,277.2602,507.6826,848.1972,520.3027,924.1426,1246.8360,941.5305,749.5533,840.4803,1151.0969,494.9611,239.9028,571.6597,603.0366,811.3604,670.1932,766.8739,608.7055,791.1506,738.5162,338.0462,817.9788,582.6976,523.9869,,903.1395,,921.0922,1004.0678,389.0123,,,,,,,,,
lmw_prodShadow2_uta1,0.6000000000,0.8900000000,a,,t̪,boundary,854.2786,975.1697,971.9540,1027.1914,1069.9052,995.8900,1104.4867,994.2240,952.0791,1816.9586,1845.4969,1815.7395,1806.3647,1813.6613,1808.3813,1702.6971,1685.1336,1567.5209,3201.3842,3323.0426,3043.1780,3178.8786,2947.6637,3262.9659,3425.8729,3367.3039,3346.7693,4282.5092,4501.8966,4184.0823,4292.0134,4119.1544,4209.4435,4009.6046,4151.2901,4177.4586,,,,,,,,,,67.1784,465.6035,334.5530,180.4993,337.4787,316.5909,217.8119,259.9959,331.3543,98.2048,682.2835,146.1012,342.5571,116.3973,311.4493,136.4412,61.4702,41.1073,282.9749,285.6946,454.4324,311.2630,436.6875,411.6775,178.9040,584.3673,514.6508,725.6090,777.4206,488.3067,249.8872,350.9648,537.8432,1093.3457,662.1039,613.1142,,,,,,,,,
lmw_prodShadow2_uta2,0.3121000000,0.4200000000,u,,boundary,t̪,361.0184,385.6488,378.2365,380.3855,380.5535,378.9455,350.0419,369.8531,337.8324,939.2047,958.3291,974.1964,994.7015,1031.1320,1096.8699,1108.3967,1460.9675,1514.1532,3196.3680,3208.0770,3167.4455,3144.9393,3129.0104,3127.9892,3133.4139,3090.7668,2925.8423,4219.9146,4213.8298,4258.7163,4255.4302,4245.1365,4200.8479,4425.3973,4684.7318,4484.4910,,,,,,,4771.1518,,,241.8056,109.2126,70.5846,68.6942,81.6213,139.1083,214.1876,286.3374,169.3324,119.1485,76.7041,95.6968,142.6823,124.0748,133.9465,111.5047,280.6918,169.4123,258.7668,152.6572,192.4445,235.5134,153.7082,77.0505,284.0962,486.7621,674.0054,81.9475,113.5336,103.8434,146.7541,134.7662,136.2393,404.8062,585.8360,472.4877,,,,,,,6408.6360,,
lmw_prodShadow2_uta2,0.4200000000,0.5600000000,t̪,,u,a,261.4992,1637.9801,1359.4997,1988.9944,1450.5319,1452.3937,1282.3694,913.9044,713.7649,1750.8865,2386.7838,2325.6058,3012.6231,2133.1752,2173.3625,2616.8120,1915.7788,1923.7162,2678.9633,3899.8491,3249.0673,4107.5320,3287.1203,3183.0162,3959.8240,3299.7990,3367.9012,4368.0046,4806.2218,4710.0964,,4061.3459,4310.4407,4139.7856,4300.8561,4474.8654,4652.7926,,,,,,,,,277.7748,213.1070,713.4251,1265.7610,292.5712,627.3610,642.8014,440.5465,659.7658,193.7546,1077.6115,1483.1673,1263.3795,408.3545,836.5666,420.8312,500.6046,146.7469,539.3854,1332.6830,378.2414,566.2967,535.7656,575.0834,961.1329,565.6603,305.2493,1053.7732,196.1652,747.8056,,920.8010,447.9003,1959.4986,1608.7411,1670.6146,836.2584,,,,,,,,
lmw_prodShadow2_uta2,0.5600000000,0.7224000000,a,,t̪,boundary,802.8327,878.5589,947.7779,985.1007,996.4758,982.6946,1022.6164,1047.4348,1422.3759,1912.8829,1783.1232,1706.7881,1686.7305,1636.8265,1612.5567,1595.2908,1605.3751,2961.7896,3294.4582,3196.6024,3144.0605,3246.2526,3236.1512,3298.2320,3327.0584,3332.9081,4125.0495,4430.4066,4174.8763,4321.8160,4259.2118,4495.6983,4540.0564,4398.8790,4246.3688,,,,,,,,,4479.4245,,108.5002,79.9971,102.3769,79.3523,96.2241,89.5347,87.8264,99.0636,408.9686,319.8634,323.1181,155.3029,93.7390,153.8981,174.1401,169.7828,144.3740,127.5576,239.8778,278.3505,231.3354,242.4020,208.9064,279.5353,183.0226,159.0113,490.1623,805.9541,579.4025,477.8518,972.0083,1211.1752,1245.6142,709.9240,2333.5285,,,,,,,,,725.7737,
lmw_prodShadow3_ada,0.3793000000,0.5874000000,a,,boundary,ð,1001.9172,210.9645,961.7002,968.5305,958.9119,949.7078,934.3437,858.2763,754.8167,1572.2571,1005.2310,1520.9580,1548.6330,1550.0759,1522.6870,1503.4681,1561.1624,1573.0331,3146.9345,1641.6877,3117.8597,3175.4053,3174.3631,3158.2924,3156.9480,3178.2932,3214.8403,4293.2305,3221.8917,4289.5405,4228.5344,4359.6215,4397.5658,4373.1829,4416.9447,4491.2484,,4348.2783,,,,,,,,249.8963,3486.3372,124.3230,104.9493,107.8074,126.9410,130.5038,128.9686,134.4410,223.9801,132.4183,230.7008,182.2962,210.1352,192.3572,192.1988,258.0730,472.8854,133.9301,200.1219,143.2461,169.2765,98.6584,124.7152,58.6993,133.3496,233.6404,969.2048,169.7695,365.5111,408.3046,328.0673,298.8141,237.0203,211.2954,167.2854,,173.7163,,,,,,,
lmw_prodShadow3_ada,0.5874000000,0.6400000000,ð,,a,a,429.3772,382.5850,340.9198,343.9876,359.5109,328.8981,307.3040,361.4258,506.7289,1736.9329,1810.0531,1849.6176,2216.7417,2518.5894,2583.1862,1737.2401,1169.0634,1826.5553,3091.3075,3008.2563,2904.6028,2902.2974,2943.3259,3257.1414,3016.3855,2729.8625,3054.3106,4437.6561,4477.1248,4484.3806,4416.6711,4391.9078,4467.0067,3803.6075,3507.1048,4445.8456,,,,,,,,4511.4626,,195.9939,201.6548,211.2205,206.1498,192.5259,203.7956,198.8385,188.5429,181.2169,658.5842,974.7364,1116.4587,1203.0951,526.2121,273.5352,1419.4623,1975.6142,475.7198,184.5868,265.0278,271.7212,442.8784,885.1247,1208.2894,1187.5597,796.2103,282.9216,151.5886,256.6822,416.8740,470.4973,424.5804,628.1048,797.7155,626.8652,187.4951,,,,,,,,317.4597,
lmw_prodShadow3_ada,0.6400000000,0.9048000000,a,,ð,boundary,790.5977,898.5809,858.8924,969.4142,1142.6632,1176.4962,1028.4329,1059.0958,1276.7058,1781.1546,1826.3027,1744.7578,1678.5151,1709.9382,1711.5155,1706.5295,1654.4986,1632.5521,3249.4987,3218.4016,3231.0176,3214.0480,3303.6314,3403.3109,3439.4860,3213.8228,3514.7887,4383.8855,4198.6572,4293.2138,4120.5581,4275.6803,3914.3552,3843.8337,4069.1370,3939.6861,,,,,,,,,,100.1593,142.7161,190.0786,403.5534,201.5510,548.7274,363.9182,445.5611,186.3861,331.2243,175.9334,269.7441,228.9278,128.1811,171.7590,66.2676,152.8468,144.7694,228.4155,133.3204,142.8698,178.9680,108.6833,155.4277,174.9040,558.7246,287.4679,177.0549,311.8995,338.5671,318.8330,392.2340,629.8828,656.2592,289.6646,572.3710,,,,,,,,,
lmw_prodShadow3_ada1,0.4846000000,0.6807000000,a,,boundary,ð,1014.6508,1037.9439,1027.5483,1026.0518,998.3827,999.4172,1008.9744,974.6649,892.5769,1642.5352,1691.5774,1650.3696,1583.8649,1672.4390,1675.7634,1635.5775,1630.9944,1743.1389,3068.8016,3113.6460,3126.6328,3157.4976,3117.4533,3128.9405,3139.8796,3150.3142,3163.9765,3226.2364,4293.9037,4399.1861,4297.2134,4326.8165,4239.1994,4302.7189,4300.0433,4253.0378,4436.1651,,,,,,,,,191.8245,180.0534,181.2490,172.1135,175.1250,156.1212,188.3798,158.5579,117.4194,166.2076,239.7779,524.0745,613.4071,514.4561,437.3469,355.6539,298.2561,155.6681,1087.2595,184.4688,218.8284,128.1770,149.1234,144.3623,172.3657,97.7490,182.3968,1317.0916,505.6981,223.7940,208.5018,256.8181,231.5238,232.2903,176.7830,187.5282,269.3029,,,,,,,,
lmw_prodShadow3_ada1,0.6807000000,0.7600000000,ð,,a,a,651.5332,522.2837,472.8692,434.7633,424.0254,420.5121,453.2267,501.8329,592.4370,1621.8459,1627.0760,1642.8764,1653.5700,1667.3803,1670.7414,1669.5090,1676.8178,1692.1509,3143.9439,3144.3089,3145.8698,3157.0756,3166.0400,3161.7204,3130.6179,3148.1960,3166.4839,4392.9441,4394.7146,4395.3234,4378.1642,4372.3197,4377.8873,4426.6247,4387.8717,4375.1581,,,,,,,,,,250.8684,222.1876,181.0352,160.4209,170.2935,138.3920,139.2452,115.5558,132.2324,220.8140,224.3422,223.2219,235.4442,194.8972,164.0288,105.5716,114.9566,128.9779,143.2165,147.7056,85.6146,81.6006,103.5302,60.7495,115.0845,150.2940,243.0935,187.9443,132.9474,157.0815,160.0436,145.3999,104.1980,186.5859,160.9712,220.4404,,,,,,,,,
lmw_prodShadow3_ada1,0.7600000000,1.0486000000,a,,ð,boundary,830.5829,859.1970,821.1327,912.3756,1129.8905,1054.4540,1199.0938,1163.3436,1027.4142,1806.7375,1793.1932,1766.4881,1633.0247,1751.1126,1709.2105,1636.6641,1659.5434,1606.5603,3303.4016,3218.8532,3146.1538,3019.0293,3101.1820,3237.7341,3263.3032,3274.0687,3439.2836,4370.8407,4176.0330,4092.4746,4005.3841,4124.0431,4095.5167,4115.5064,4118.4839,4014.5625,,,,,,,,,,63.7973,90.1903,241.1865,876.1516,581.0096,346.0874,528.6577,512.0133,280.3772,300.2530,201.8987,138.5566,179.9011,107.3121,88.2233,183.9364,60.7228,44.0077,130.1011,141.3412,311.1334,367.0618,297.8109,199.0079,322.6355,418.5000,304.4239,431.0514,472.0585,270.7563,462.2536,329.5524,898.1520,306.6740,356.9745,1247.6328,,,,,,,,,
lmw_prodShadow3_ada2,0.4193000000,0.6215000000,a,,boundary,ð,1000.4605,1021.5402,1040.9564,1007.6001,957.6130,966.7033,964.6868,924.0442,846.5180,1574.8247,1582.2721,1563.3828,1526.3755,1525.2855,1556.3094,1596.5997,1646.9772,1699.3329,2982.7454,3041.7318,2999.4392,3039.1844,3087.2259,3065.8909,2987.7775,3116.6702,3172.8866,4325.6827,4337.9268,4344.9100,4278.6707,4238.2323,4340.9149,4370.1610,4272.1854,4577.2340,,,,,,,,,,148.1002,129.2899,136.3976,136.0653,160.5223,127.3994,132.3544,118.1435,143.4470,228.8155,163.3984,189.1105,176.6446,235.5770,154.1914,132.6333,134.2768,143.9073,266.6965,358.8719,296.8214,376.9039,278.8939,101.9364,297.1982,286.6677,199.1521,534.5122,407.1919,582.9698,511.5971,482.0548,243.0662,281.1071,597.1032,298.8125,,,,,,,,,
lmw_prodShadow3_ada2,0.6215000000,0.6700000000,ð,,a,a,507.6135,429.6714,371.4076,337.0980,329.3796,331.8548,333.8578,358.6218,420.1508,1615.0702,1634.7254,1646.9812,1660.2013,1689.3837,1731.0505,1776.5145,1765.1937,1715.5371,3131.5719,3085.7809,3011.6224,2972.7941,3019.0265,3010.5246,3012.5590,2995.7116,2995.0376,4436.6725,4438.1325,4429.7205,4418.5041,4413.5971,4439.0938,4415.6859,4184.3969,3928.1475,,,,,,,,,4557.2322,229.4333,202.9350,166.3645,137.7372,134.1859,133.5629,136.7289,185.7853,258.0314,151.5816,178.3296,235.2262,276.6192,259.8821,287.5064,558.2103,814.9897,854.4835,154.2349,190.6746,260.8456,283.8193,207.0892,231.8084,303.5285,505.6285,707.4685,264.5520,161.1467,137.6937,169.6954,229.3812,264.4251,492.9682,1458.1863,2458.1093,,,,,,,,,872.9470
lmw_prodShadow3_ada2,0.6700000000,0.9628000000,a,,ð,boundary,798.4767,877.7290,890.7658,938.7361,973.2809,1043.0603,1137.2299,1234.3746,1252.3013,1783.2337,1791.3739,1760.9577,1690.3013,1670.3584,1711.0995,1716.5841,1699.3603,1666.4282,3254.9860,3216.5115,3261.8387,3210.7299,3148.0043,3333.0885,3362.2453,3279.3554,3378.7633,4460.2045,4268.1737,4202.9066,4221.4077,4168.9671,4174.0116,4108.2959,4082.1792,4033.6832,,,,,,,,,,69.1479,80.0140,209.7089,294.1020,243.1670,483.8227,508.7849,257.6211,454.9732,107.2719,258.4373,251.0947,311.9176,253.7025,196.0412,256.9470,169.6408,84.8931,272.5814,289.8920,225.7301,233.5740,272.8963,268.0991,274.1681,312.5416,231.5649,376.9893,247.1829,214.7257,257.6769,243.3819,259.8975,737.6334,258.2723,517.7999,,,,,,,,,
