status,stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,session,participant,frameRate,expName,date,condition,
target,stim/gota.png,1,2,22,15,space,3.13455319405,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
distractor,stim/arbol.png,1,3,23,2,space,1.23440790176,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
distractor,stim/sombrero.png,1,4,24,0,space,1.71722602844,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
target,stim/dodo.png,1,5,25,13,space,1.16752696037,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
target,stim/caca.png,1,6,26,10,space,1.06742095947,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
target,stim/dado.png,1,7,27,12,space,4.23431706429,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
target,stim/palo.png,1,8,28,16,space,5.48463201523,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
distractor,stim/manzana.png,1,9,29,4,space,1.38403487206,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
target,stim/bala.png,1,10,30,8,space,3.61806702614,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
target,stim/topo.png,1,11,31,19,space,3.75152897835,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
target,stim/polo.png,1,12,32,17,space,1.68346214294,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
target,stim/gato.png,1,13,33,14,space,1.13385486603,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
distractor,stim/lapiz.png,1,14,34,3,space,1.50107502937,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
target,stim/coco.png,1,15,35,11,space,1.03385615349,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
distractor,stim/silla.png,1,16,36,6,space,1.50055599213,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
target,stim/taco.png,1,17,37,18,space,1.53403401375,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
distractor,stim/libro.png,1,18,38,5,space,1.20102500916,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
target,stim/bola.png,1,19,39,9,space,3.88434696198,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
target,stim/caca.png,2,0,40,10,space,1.21763300896,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
target,stim/coco.png,2,1,41,11,space,1.15052986145,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
distractor,stim/silla.png,2,2,42,6,space,1.93416500092,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
target,stim/bola.png,2,3,43,9,space,3.11734104156,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
distractor,stim/libro.png,2,4,44,5,space,1.50084781647,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
target,stim/palo.png,2,5,45,16,space,4.0677921772,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
distractor,stim/mochila.png,2,6,46,7,space,1.3508450985,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
target,stim/gato.png,2,7,47,14,space,1.16712284088,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
distractor,stim/sol.png,2,8,48,1,space,1.3840508461,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
target,stim/polo.png,2,9,49,17,space,1.25063991547,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
target,stim/bala.png,2,10,50,8,space,3.43467211723,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
distractor,stim/manzana.png,2,11,51,4,space,1.71769213676,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
target,stim/topo.png,2,12,52,19,space,3.68473911285,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
distractor,stim/sombrero.png,2,13,53,0,space,1.68429303169,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
target,stim/taco.png,2,14,54,18,space,1.35056996346,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
distractor,stim/lapiz.png,2,15,55,3,space,1.35064697266,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
target,stim/dado.png,2,16,56,12,space,3.61733198166,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
target,stim/dodo.png,2,17,57,13,space,1.11774396896,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
target,stim/gota.png,2,18,58,15,space,3.88470196724,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
distractor,stim/arbol.png,2,19,59,2,space,1.26724004745,,,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
,,,,,,,,space,5.00137591362,001,ems,59.8831264322,prodShadow,2015_Aug_11_1600,midd,
