status,stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,session,participant,frameRate,expName,date,condition,
distractor,stim/manzana.png,1,0,20,4,space,0.734307050705,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
distractor,stim/lapiz.png,1,1,21,3,space,0.733670949936,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/gato.png,1,2,22,14,space,0.717355966568,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/topo.png,1,3,23,19,space,0.884284973145,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/polo.png,1,4,24,17,space,0.700408935547,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
distractor,stim/sol.png,1,5,25,1,space,0.716849088669,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/taco.png,1,6,26,18,space,0.634061813354,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/bola.png,1,7,27,9,space,0.600676059723,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/palo.png,1,8,28,16,space,1.20073890686,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
distractor,stim/sombrero.png,1,9,29,0,space,0.733840942383,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/bala.png,1,10,30,8,space,1.1008579731,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
distractor,stim/mochila.png,1,11,31,7,space,0.684159994125,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/dodo.png,1,12,32,13,space,0.734373092651,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/coco.png,1,13,33,11,space,0.633824110031,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/dado.png,1,14,34,12,space,2.66749715805,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/gota.png,1,15,35,15,space,1.06752705574,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
distractor,stim/libro.png,1,16,36,5,space,0.684101819992,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/caca.png,1,17,37,10,space,0.58394908905,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
distractor,stim/arbol.png,1,18,38,2,space,0.734215021133,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
distractor,stim/silla.png,1,19,39,6,space,0.666790962219,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/gota.png,2,0,40,15,space,1.43391895294,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
distractor,stim/mochila.png,2,1,41,7,space,0.668012857437,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/palo.png,2,2,42,16,space,1.15073084831,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
distractor,stim/lapiz.png,2,3,43,3,space,0.700646162033,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/topo.png,2,4,44,19,space,0.784071922302,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/taco.png,2,5,45,18,space,0.717341899872,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/coco.png,2,6,46,11,space,0.68402504921,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
distractor,stim/sombrero.png,2,7,47,0,space,0.800664901733,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
distractor,stim/silla.png,2,8,48,6,space,0.783534049988,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/polo.png,2,9,49,17,space,0.83343911171,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/bola.png,2,10,50,9,space,0.884046792984,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
distractor,stim/sol.png,2,11,51,1,space,0.800347805023,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/caca.png,2,12,52,10,space,0.667361021042,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/dodo.png,2,13,53,13,space,0.751024007797,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
distractor,stim/libro.png,2,14,54,5,space,0.750681877136,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/bala.png,2,15,55,8,space,0.817503929138,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
distractor,stim/manzana.png,2,16,56,4,space,0.783909082413,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/dado.png,2,17,57,12,space,1.76756882668,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
distractor,stim/arbol.png,2,18,58,2,space,0.650601863861,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/gato.png,2,19,59,14,space,0.666924953461,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
,,,,,,,,space,2.88442802429,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
