file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
jkw_prodShadow6_kaka2,0.0,1.051,jkw,-54.180994233630955,-60.22868061065674,1.348849356243028,13.54917919856062
mav_prodShadow6_caca2,0.0,0.9185941043083901,mav,-49.66060207201087,-50.850199699401855,1.348849356243028,12.495215385662233
mam_prodShadow6_kaka1,0.0,0.743,mam,-49.11772856841216,-51.12246799468994,1.348849356243028,13.979327135990559
mam_prodShadow6_caca2,0.0,1.028,mam,-45.51585254854369,-50.07755947113037,1.348849356243028,11.292430165816835
jmt_prodShadow6_caca1,0.0,1.1815873015873015,jmt,-53.345620365466104,-56.319868087768555,1.348849356243028,8.765568387112829
mav_prodShadow6_kaka2,0.0,1.093922902494331,mav,-48.78248190223624,-51.75910758972168,1.348849356243028,12.190489425947993
ems_prodShadow6_kaka2,0.0,1.028,ems,-51.5767075621966,-61.218764305114746,1.348849356243028,11.837807506823054
bco_prodShadow6_caca1,0.0,0.8528571428571429,bco,-52.33044577205882,-54.250308990478516,1.348849356243028,12.015250174621613
djv_prodShadow6_kaka2,0.0,0.962,djv,-48.06065877278646,-53.39233875274658,1.348849356243028,14.079080219857078
blr_prodShadow6_caca1,0.0,1.05,blr,-47.549028087797616,-51.368178367614746,1.348849356243028,14.452345558311922
mam_prodShadow6_caca1,0.0,0.8747619047619047,mam,-47.60948163613506,-51.88333320617676,1.348849356243028,14.810148513727235
lmw_prodShadow6_kaka2,0.0,0.8747619047619047,lmw,-49.26108454561781,-52.80599880218506,1.3488488520770305,16.054940916980527
jal_prodShadow6_caca2,0.0,0.984,jal,-48.40972277582908,-53.326212882995605,1.3488483479110331,13.52407986280377
mav_prodShadow6_caca1,0.0,1.400748299319728,mav,-49.15315987723214,-52.34364604949951,1.3488483479110331,11.983372440365343
jal_prodShadow6_kaka,0.0,0.809,jal,-53.264274691358025,-54.594794273376465,1.3488483479110331,10.677255109703772
ems_prodShadow6_bola2,0.0,0.87,ems,-49.82726068606322,-57.44291687011719,1.3396770344806588,15.88884119637719
ems_prodShadow6_oba2,0.0,0.969,ems,-53.74484032699742,-57.4249153137207,1.3339981389732711,12.398276254337667
jmt_prodShadow6_oba1,0.0,0.9405215419501134,jmt,-50.20591443650266,-51.020467122395836,1.3339937216199838,13.007116447568812
djv_prodShadow6_oba1,0.0,1.1815873015873015,djv,-50.703249139300844,-55.1550661722819,1.3339937216199838,14.428345507660662
jal_prodShadow6_oba2,0.0,0.962,jal,-56.56879170735677,-55.71894200642904,1.3339937216199838,9.333767195261352
mav_prodShadow6_oka2,0.0,1.1596825396825396,mav,-48.789837015086206,-55.06689325968424,1.3142202759898962,11.213209002342325
jal_prodShadow6_oba1,0.0,0.8747392290249433,jal,-46.592722925646555,-54.71879577636719,1.3142202759898962,15.223127044803139
mam_prodShadow6_oka1,0.0,0.984,mam,-51.413409797512756,-54.37584940592448,1.3142202759898962,11.723644184082584
blr_prodShadow6_apa2,0.0,0.8747619047619047,blr,-51.64886404454023,-53.97948964436849,1.2933722631682392,16.68667921153954
lmw_prodShadow6_baka2,0.0,1.093922902494331,lmw,-50.58871039994266,-52.376792907714844,1.2933719922662081,14.269751633167822
jkw_prodShadow6_caca,0.0,1.028,jkw,-49.13505480127427,-51.915958404541016,1.2933719922662081,13.33880725723558
djv_prodShadow6_ita,0.0,1.115827664399093,djv,-49.63358851841518,-56.43576304117838,1.2933719922662081,14.14185600860539
lmw_prodShadow6_oka1,0.0,1.247,lmw,-49.31873046875,-53.29633458455404,1.2933719922662081,14.202648729766235
lmw_prodShadow6_bala2,0.0,1.1158503401360544,lmw,-44.342821393694194,-45.85998821258545,1.2933719922662081,19.374599636877537
jkw_prodShadow6_ada,0.0,0.771,jkw,-54.160815746753244,-56.62753550211588,1.2933719922662081,13.473330207444818
blr_prodShadow6_uta2,0.0,0.809,blr,-58.65283805941358,-60.64248911539713,1.2933719922662081,10.771062812823757
lmw_prodShadow6_epa1,0.0,1.006,lmw,-50.77578221689357,-54.62586339314779,1.2933719922662081,16.52241158460918
mam_prodShadow6_ada,0.0,0.8528344671201814,mam,-51.56877297794118,-54.079429626464844,1.2933719922662081,13.816576327213753
jkw_prodShadow6_eda1,0.0,1.1377551020408163,jkw,-45.41931794819079,-43.68489201863607,1.2933719922662081,14.995559445565462
blr_prodShadow6_epa2,0.0,0.984,blr,-53.23434510522959,-56.52210235595703,1.2933719922662081,17.588858944392925
djv_prodShadow6_bola,0.0,1.028,djv,-50.80507148816748,-54.47617816925049,1.2933719922662081,17.481442896289273
blr_prodShadow6_eda2,0.0,0.9405215419501134,blr,-51.27588410073138,-57.46844482421875,1.2933719922662081,19.46552054514642
mam_prodShadow6_ita2,0.0,0.8309070294784581,mam,-51.996264354292165,-53.21198272705078,1.293371450462146,10.694991885356718
jal_prodShadow6_baka2,0.0,1.093922902494331,jal,-48.2261727709289,-54.37219047546387,1.2518186893173466,12.319333240580429
jal_prodShadow6_baka1,0.0,0.9185941043083901,jal,-48.65369183084239,-51.7261323928833,1.2518181475132846,10.895378292750282
mav_prodShadow6_kaka,0.0,0.8966666666666666,mav,-53.92961697048611,-52.81233310699463,1.2518181475132846,9.43136107182448
mav_prodShadow6_kaka1,0.0,0.809,mav,-53.6704402970679,-53.824034690856934,1.2518181475132846,8.358472257494078
ems_prodShadow6_gaka1,0.0,0.9889115646258504,ems,-50.19382299558081,-58.813687324523926,1.2518181475132846,11.24877238378351
jal_prodShadow6_paka2,0.0,0.743,jal,-49.541223474451016,-49.35286235809326,1.2518178766112535,11.577234986293673
jal_prodShadow6_daka,0.0,0.721,jal,-53.998263888888886,-55.858999252319336,1.2518178766112535,10.753679044204407
mav_prodShadow6_bala2,0.0,0.721,mav,-46.62858751085069,-48.12849140167236,1.2518178766112535,14.856542835090579
jmt_prodShadow6_daka1,0.0,1.247,jmt,-54.4994140625,-54.8673210144043,1.2518176057092225,10.084299221231998
bco_prodShadow6_gaka,0.0,0.809,bco,-50.87392095871913,-55.48678398132324,1.2518176057092225,10.738215961522002
jkw_prodShadow6_gaka1,0.0,0.984,jkw,-49.12108876753827,-54.45394992828369,1.2518176057092225,13.086461476064027
mav_prodShadow6_bala,0.0,1.0719954648526078,mav,-49.063978533878505,-47.505873680114746,1.2518176057092225,10.736602660842637
jmt_prodShadow6_caca,0.0,1.0939455782312926,jmt,-50.894907540137616,-53.66270637512207,1.2518176057092225,12.802498432390236
jmt_prodShadow6_baka1,0.0,0.6775056689342404,jmt,-47.05743767233456,-50.85641002655029,1.2518176057092225,14.67821801520602
mam_prodShadow6_baka2,0.0,1.05,mam,-57.44556361607143,-56.04827880859375,1.2518176057092225,10.61041135200444
mam_prodShadow6_uta1,0.0,0.743,mam,-56.06350295608108,-54.0830192565918,1.2194359203518244,10.038119377587858
bco_prodShadow6_ita,0.0,0.984,bco,-51.19623425542092,-56.74221928914388,1.1812247423560616,9.27919607028075
bco_prodShadow6_ita1,0.0,0.8966666666666666,bco,-53.238384331597224,-56.35565439860026,1.1812239236766433,11.717271337181774
jal_prodShadow6_epa2,0.0,0.787,jal,-49.98032659216772,-52.29075622558594,1.1700170840626518,14.026310337948736
bco_prodShadow6_gota2,0.0,0.9528344671201814,bco,-48.279075863486845,-54.11879825592041,1.141131998543361,11.420225184561872
jkw_prodShadow6_gota2,0.0,0.9905215419501133,jkw,-54.69192905618687,-62.10551166534424,1.1394868236571485,13.699687672458221
jkw_prodShadow6_gota,0.0,1.028,jkw,-47.649731682342235,-55.8021297454834,1.1394868236571485,13.67726932221986
djv_prodShadow6_gota2,0.0,0.8966893424036281,djv,-48.94488389756945,-58.905455589294434,1.1394868236571485,15.070060596010826
mav_prodShadow6_bola2,0.0,1.006,mav,-47.81826268564357,-50.63192653656006,1.1394861588738712,12.86430038646825
djv_prodShadow6_gota1,0.0,1.313,djv,-49.580659589694655,-59.49336528778076,1.1394861588738712,13.677631778348076
jkw_prodShadow6_gota1,0.0,1.028,jkw,-51.181043310072816,-54.20266914367676,1.1394861588738712,14.002207574716262
ems_prodShadow6_gota,0.0,1.1668707482993197,ems,-50.894652276976494,-59.401381492614746,1.1394861588738712,9.61392347382499
jal_prodShadow6_bola2,0.0,1.056,jal,-48.883282355542455,-48.82251453399658,1.1310394709495575,14.658816195693765
bco_prodShadow6_bala1,0.0,0.9185941043083901,bco,-50.30715544327445,-51.272857666015625,1.1310391027841962,12.04182325352879
mam_prodShadow6_baka,0.0,0.809,mam,-49.481137876157405,-51.87502956390381,1.1310387346188349,15.035774038647663
jkw_prodShadow6_bola,0.0,1.0719954648526078,jkw,-45.70119012850467,-47.735910415649414,1.1310387346188349,15.395044679603991
bco_prodShadow6_baka1,0.0,0.9405215419501134,bco,-50.81709711602394,-56.55295658111572,1.1310387346188349,9.38977854153272
jkw_prodShadow6_bola1,0.0,1.05,jkw,-42.34525669642857,-47.98082733154297,1.1310387346188349,14.525926017192056
ems_prodShadow6_uta,0.0,1.0086848072562358,ems,-51.85196859529703,-63.044212341308594,1.1156540658632448,11.791886604344544
djv_prodShadow6_uta1,0.0,1.335,djv,-56.789601795708954,-58.37662251790365,1.1115739736772479,10.183696782046077
ems_prodShadow6_ada1,0.0,0.969,ems,-54.12666116301546,-59.25837834676107,1.1115734318731858,15.073764662996172
blr_prodShadow6_paka2,0.0,0.8966666666666666,blr,-53.75125325520833,-54.44150638580322,1.1115728900691237,12.708351673090725
blr_prodShadow6_taka1,0.0,0.746,blr,-51.275849609375,-52.14088726043701,1.1115728900691237,11.502899980748879
mam_prodShadow6_eda1,0.0,0.8747619047619047,mam,-48.36796762751437,-51.06390889485677,1.1115728900691237,13.356392219815184
jkw_prodShadow6_baka,0.0,1.006,jkw,-43.84431079826733,-51.9327507019043,1.1115728900691237,14.65597001485759
blr_prodShadow6_taka2,0.0,0.797,blr,-54.9278564453125,-59.37831401824951,1.1115728900691237,17.07033627649038
lmw_prodShadow6_paka,0.0,0.84,lmw,-50.70707775297619,-53.11387920379639,1.1115728900691237,15.287506933180051
jkw_prodShadow6_ada1,0.0,0.8966893424036281,jkw,-55.99427625868056,-62.66229248046875,1.1115728900691237,12.003347170391478
lmw_prodShadow6_apa2,0.0,0.9405215419501134,lmw,-54.212838680186174,-50.06289291381836,1.1115728900691237,11.949222103506331
mam_prodShadow6_bola1,0.0,0.8309297052154195,mam,-50.05711125753012,-54.95105457305908,1.1115728900691237,12.62722227407749
mav_prodShadow6_eda2,0.0,0.99,mav,-46.41118706597222,-51.34971237182617,1.1115728900691237,15.808952089125611
mam_prodShadow6_ada1,0.0,0.9185941043083901,mam,-55.533935546875,-59.0557009379069,1.1115723482650617,13.9455178965181
lmw_prodShadow6_daka1,0.0,1.225,lmw,-53.9102356453252,-53.745758056640625,1.1115718064609996,14.322952971510592
mav_prodShadow6_ada1,0.0,1.203,mav,-51.376460774739584,-53.71107737223307,1.1115718064609996,11.919383843668328
jmt_prodShadow6_bola1,0.0,0.8966666666666666,jmt,-45.455967881944446,-50.310791015625,1.0926056784699263,14.910115191136846
mam_prodShadow6_bola2,0.0,0.9185941043083901,mam,-49.66042162024456,-52.1934175491333,1.0926056784699263,14.541114412175546
jmt_prodShadow6_bola,0.0,0.984,jmt,-47.022834622130105,-47.54384803771973,1.0926056784699263,12.589693494671517
jkw_prodShadow6_oba,0.0,0.984,jkw,-47.67720125159439,-52.68059539794922,1.0911555711598975,15.048095126097632
mam_prodShadow6_oka,0.0,1.028,mam,-52.30242149575243,-54.48353068033854,1.0911555711598975,11.471513632328818
bco_prodShadow6_paka1,0.0,0.8528571428571429,bco,-50.20021829044118,-56.4839506149292,1.0889523015917826,9.064800730461432
ems_prodShadow6_paka1,0.0,0.85,ems,-50.98209443933823,-57.728885650634766,1.0700190453162002,12.083754142621002
bco_prodShadow6_paka,0.0,0.984,bco,-49.30333227040816,-56.04963207244873,1.0700190453162002,12.485620802763314
jkw_prodShadow6_daka,0.0,0.8528344671201814,jkw,-53.38099149816176,-58.06495475769043,1.0700190453162002,10.54377058134861
jkw_prodShadow6_kaka1,0.0,0.8966666666666666,jkw,-49.486572265625,-52.996127128601074,1.0700190453162002,13.193842539937684
jal_prodShadow6_apa2,0.0,0.9185941043083901,jal,-49.35798976732337,-50.41039021809896,1.0700190453162002,15.624724301939754
djv_prodShadow6_caca1,0.0,1.093922902494331,djv,-47.6853542502867,-51.437744140625,1.0700190453162002,17.164602872550947
jmt_prodShadow6_kaka1,0.0,1.269,jmt,-50.38651113435039,-50.8273286819458,1.0700190453162002,10.776284642836174
jal_prodShadow6_taka,0.0,0.8966893424036281,jal,-50.996609157986114,-50.798994064331055,1.0700190453162002,11.069186132733895
mav_prodShadow6_taka,0.0,0.8966666666666666,mav,-52.84875759548611,-52.600996017456055,1.0700190453162002,9.533774176237397
mam_prodShadow6_baka1,0.0,0.8966893424036281,mam,-50.00481228298611,-54.37538242340088,1.0700187744141691,12.24475358313372
djv_prodShadow6_baka,0.0,1.028,djv,-50.424999051881066,-55.61746883392334,1.0700185035121381,16.092931801219216
mav_prodShadow6_baka,0.0,0.8966666666666666,mav,-49.507221137152776,-53.308359146118164,1.0700185035121381,12.1523290640028
jal_prodShadow6_gaka1,0.0,0.984,jal,-54.766681281887756,-57.72470474243164,1.0700185035121381,9.919497150720947
bco_prodShadow6_daka1,0.0,1.05,bco,-52.0802734375,-55.85313892364502,1.0700185035121381,11.429244903756533
jkw_prodShadow6_gaka2,0.0,0.984,jkw,-47.80430385044643,-52.41931629180908,1.0700185035121381,15.37698263627389
jmt_prodShadow6_caca2,0.0,0.6838321995464852,jmt,-51.48859001608456,-54.218552589416504,1.0700185035121381,9.777588387106256
jmt_prodShadow6_epa,0.0,1.1158503401360544,jmt,-53.09543718610491,-51.13133875528971,1.0700185035121381,9.539454354275453
ems_prodShadow6_baka1,0.0,1.028,ems,-49.04659530491505,-57.68067169189453,1.0700185035121381,11.622994992316482
jal_prodShadow6_kaka2,0.0,1.1158503401360544,jal,-47.322239467075896,-53.30438041687012,1.0700185035121381,16.209815271548926
jmt_prodShadow6_taka,0.0,1.1377551020408163,jmt,-49.58800627055921,-51.68370819091797,1.0700185035121381,11.017159131706794
jkw_prodShadow6_paka,0.0,1.1377551020408163,jkw,-51.19425027412281,-56.886491775512695,1.0700185035121381,11.904642817575162
mav_prodShadow6_taka2,0.0,0.962,mav,-53.320343017578125,-51.66209697723389,1.0700185035121381,13.321326148358562
ems_prodShadow6_ita2,0.0,0.87,ems,-52.88513043283046,-57.532491048177086,1.0700185035121381,13.004748559540687
bco_prodShadow6_baka,0.0,1.1377777777777778,bco,-45.71486944901316,-51.16436195373535,1.0700185035121381,10.427160212530136
jmt_prodShadow6_bala2,0.0,0.9185941043083901,jmt,-45.403378693953805,-45.68562126159668,1.0700185035121381,12.29221785325996
jkw_prodShadow6_taka1,0.0,1.1596825396825396,jkw,-46.656329977101294,-55.28003215789795,1.0700185035121381,14.153435018493848
djv_prodShadow6_gaka1,0.0,1.247,djv,-41.59979296875,-51.49544429779053,1.0700185035121381,15.90150546673142
jkw_prodShadow6_gaka,0.0,0.9247619047619048,jkw,-47.242001740828805,-52.947848320007324,1.0700185035121381,13.423549962992134
djv_prodShadow6_kaka1,0.0,1.247,djv,-50.68097265625,-56.380494117736816,1.0700185035121381,17.38693333376711
jmt_prodShadow6_gaka1,0.0,0.962,jmt,-50.31049092610677,-51.72126579284668,1.0700185035121381,8.338763195360652
jmt_prodShadow6_kaka,0.0,1.093922902494331,jmt,-50.82056336009175,-47.836103439331055,1.0700185035121381,10.627687536923219
ems_prodShadow6_daka1,0.0,0.969,ems,-53.3759513933634,-57.377957344055176,1.0700185035121381,9.685696830962153
djv_prodShadow6_caca2,0.0,1.093922902494331,djv,-49.42931568950688,-52.855746269226074,1.0700185035121381,12.638974801453001
jkw_prodShadow6_kaka,0.0,0.962,jkw,-52.68368021647135,-55.23387336730957,1.070017961708076,13.904291370155331
jal_prodShadow6_bola1,0.0,0.656,jal,-46.273600260416664,-50.12826442718506,1.0500442063255369,14.478022150377527
blr_prodShadow6_bala,0.0,1.006,blr,-46.22196492110149,-49.773969650268555,1.050042865164059,17.620807283118708
blr_prodShadow6_gaka2,0.0,0.984,blr,-55.38218969228316,-57.16215229034424,1.0195329331242584,14.294354451852863
jal_prodShadow6_oka1,0.0,0.787,jal,-54.88731210443038,-58.869154612223305,1.0195309164602688,11.621577582330673
jmt_prodShadow6_taka1,0.0,0.9185941043083901,jmt,-50.13288680366848,-50.133995056152344,1.0195309164602688,4.867268827854225
jkw_prodShadow6_oka2,0.0,0.984,jkw,-51.357830436862244,-54.907291412353516,1.0195309164602688,11.225399968808947
jal_prodShadow6_oka2,0.0,0.962,jal,-52.538299560546875,-57.831076304117836,1.0195309164602688,14.39138237296019
mam_prodShadow6_ita,0.0,0.897,mam,-51.19816623263889,-55.48117192586263,1.01640247109374,8.568540603971158
mam_prodShadow6_kaka2,0.0,0.9185941043083901,mam,-48.22732145889945,-54.15340328216553,1.0105096053802698,11.979776965039349
mam_prodShadow6_kaka,0.0,0.973,mam,-59.45494724548969,-56.68769550323486,1.0105096053802698,7.756028127576663
djv_prodShadow6_kaka,0.0,1.05,djv,-50.64089006696429,-56.460572242736816,1.010508597048275,15.74860124502012
djv_prodShadow6_paka1,0.0,1.0719954648526078,djv,-46.09788441880841,-52.67365646362305,0.9939856296959596,15.794258814252341
djv_prodShadow6_paka,0.0,1.028,djv,-48.99205002275485,-53.80498218536377,0.9939856296959596,15.896101006150452
jmt_prodShadow6_apa,0.0,1.0719954648526078,jmt,-53.95263671875,-52.54091262817383,0.9939853466729525,9.79566737405485
jkw_prodShadow6_epa,0.0,0.8809297052154195,jkw,-53.40127286044034,-55.21392949422201,0.9843002191054382,13.591544506534923
ems_prodShadow6_epa,0.0,1.206,ems,-50.413150503615704,-52.77596918741862,0.9842996656255222,9.775358136501982
djv_prodShadow6_ada,0.0,1.225,djv,-46.83343257748984,-46.41055170694987,0.9315913957616027,16.690693606191903
mam_prodShadow6_ada2,0.0,1.0877551020408163,mam,-52.83844610091743,-45.40361404418945,0.9315913957616027,12.509124571526884
jkw_prodShadow6_uta,0.0,1.028,jkw,-58.00888861498787,-62.194723765055336,0.9297737878720392,10.763516736821053
jkw_prodShadow6_taka2,0.0,0.8939002267573696,jkw,-45.595771703827246,-51.440202713012695,0.9297737878720392,14.827664734018182
djv_prodShadow6_bola1,0.0,1.1158503401360544,djv,-48.002611432756694,-52.060136795043945,0.9297737878720392,15.476554354091691
jkw_prodShadow6_bala,0.0,0.859,jkw,-44.61154387718023,-49.91046333312988,0.9297737878720392,11.569806737192874
mam_prodShadow6_gota1,0.0,1.1377777777777778,mam,-52.05826394599781,-56.94729518890381,0.9297737878720392,11.357603883418737
mav_prodShadow6_oba,0.0,1.028,mav,-50.944283790958735,-54.41771570841471,0.9297737878720392,10.863205951087597
blr_prodShadow6_ita2,0.0,0.891,blr,-49.49657105863764,-52.990614573160805,0.9297737878720392,16.27980957707871
blr_prodShadow6_apa1,0.0,0.818,blr,-50.77389600800305,-53.232680002848305,0.9297737878720392,20.28800807454004
mam_prodShadow6_epa2,0.0,0.9185941043083901,mam,-45.689400050951086,-50.012742360432945,0.9297737878720392,12.452476193770593
jkw_prodShadow6_caca2,0.0,0.984,jkw,-49.74223234215561,-53.68884468078613,0.9297737878720392,12.08453786313039
jkw_prodShadow6_ita1,0.0,0.9628344671201814,jkw,-46.49824523925781,-48.72594706217448,0.9297732460679772,12.902979456024955
mav_prodShadow6_ada,0.0,0.9185941043083901,mav,-54.351259977921195,-54.601706186930336,0.9297732460679772,11.041754937898643
mav_prodShadow6_bola,0.0,1.006,mav,-51.08315284653465,-53.13288497924805,0.9297727042639151,12.022326480617192
mam_prodShadow6_eda2,0.0,0.962,mam,-54.2317860921224,-45.25576655069987,0.9297727042639151,12.754878624785283
djv_prodShadow6_ada1,0.0,0.809,djv,-48.81037507233796,-46.17450968424479,0.9297727042639151,16.46712406482365
mam_prodShadow6_gota2,0.0,0.8747619047619047,mam,-50.75863752693966,-55.38441181182861,0.9164227836104273,10.856706328508775
jal_prodShadow6_gota,0.0,0.9185941043083901,jal,-48.39332646908967,-52.22960090637207,0.9164227836104273,14.741534926891877
blr_prodShadow6_gota,0.0,1.247,blr,-54.59152734375,-56.688459396362305,0.9164221188271497,13.338770076747142
jal_prodShadow6_gota1,0.0,0.9185941043083901,jal,-52.38023840862772,-54.17699718475342,0.9164221188271497,13.032269531185012
jal_prodShadow6_oka,0.0,0.6685487528344671,jal,-59.63628512709888,-60.32767232259115,0.9164221188271497,11.030670486917879
jal_prodShadow6_bola,0.0,0.8309297052154195,jal,-47.05214608433735,-48.90523910522461,0.9164221188271497,14.701782299411656
jmt_prodShadow6_gota1,0.0,1.006,jmt,-48.70138459158416,-52.13504600524902,0.9164214540438723,11.871038515019297
jal_prodShadow6_ita1,0.0,0.8747619047619047,jal,-47.90436422413793,-50.32671610514323,0.906520956918859,11.915415801782654
ems_prodShadow6_ita1,0.0,0.751609977324263,ems,-49.0933984375,-54.834068298339844,0.9065205475791499,13.267487219875772
djv_prodShadow6_apa1,0.0,0.962,djv,-49.145263671875,-52.222389221191406,0.8990186747771294,16.86422370922937
djv_prodShadow6_apa,0.0,1.05,djv,-50.8568359375,-52.929280598958336,0.8990186747771294,13.517546830383314
jmt_prodShadow6_paka1,0.0,0.962,jmt,-50.944427490234375,-50.96515464782715,0.8990185332656259,12.707041801920145
bco_prodShadow6_oba2,0.0,1.05,bco,-50.034342447916664,-56.28759002685547,0.8893308656062673,10.172342860301388
djv_prodShadow6_oba2,0.0,0.806,djv,-51.354727285879626,-61.76496887207031,0.8893308656062673,16.224923915781527
djv_prodShadow6_oba,0.0,0.809,djv,-50.56262357735339,-59.85651779174805,0.8893308656062673,14.269796491026447
bco_prodShadow6_oba,0.0,0.8966893424036281,bco,-52.305810546875,-57.55115000406901,0.8893308656062673,10.395092299888763
mav_prodShadow6_oba1,0.0,0.8528571428571429,mav,-47.289516314338236,-51.25377655029297,0.8893308656062673,14.202185916076191
djv_prodShadow6_taka2,0.0,1.291,djv,-44.8129390746124,-53.6574821472168,0.8882194013150536,14.811922950681023
bco_prodShadow6_apa,0.0,1.006,bco,-48.99138981280941,-49.22479248046875,0.8882194013150536,11.505089110783175
ems_prodShadow6_daka,0.0,0.699,ems,-52.81547154017857,-57.44169807434082,0.8882194013150536,11.290145506917153
ems_prodShadow6_apa2,0.0,0.85,ems,-50.99992532169118,-56.85510762532552,0.8882194013150536,13.007649589640582
mam_prodShadow6_apa,0.0,0.8589342403628117,mam,-53.44640261627907,-49.66701126098633,0.8882194013150536,9.29419302032943
jal_prodShadow6_bala,0.0,0.809,jal,-55.009566695601855,-52.540188789367676,0.8882194013150536,13.018817143827372
jmt_prodShadow6_baka2,0.0,0.9185941043083901,jmt,-47.9627685546875,-52.24741840362549,0.8882194013150536,10.25547659501085
mam_prodShadow6_gaka,0.0,1.006,mam,-53.83868831219059,-54.430362701416016,0.8882194013150536,11.892092607487806
jkw_prodShadow6_taka,0.0,1.05,jkw,-43.74115048363095,-51.458983421325684,0.8882194013150536,13.475945967482932
ems_prodShadow6_epa2,0.0,1.0,ems,-48.1157666015625,-55.398755391438804,0.8882194013150536,13.220633301400007
jmt_prodShadow6_kaka2,0.0,1.05,jmt,-50.721702938988095,-55.19727325439453,0.8882194013150536,13.642850430166398
ems_prodShadow6_baka,0.0,1.0877777777777777,ems,-48.8450222190367,-55.772024154663086,0.8882194013150536,14.274895625949664
jkw_prodShadow6_daka2,0.0,0.8747619047619047,jkw,-51.864235362787355,-54.57394504547119,0.8882194013150536,12.541200192624043
ems_prodShadow6_apa1,0.0,0.87,ems,-49.10501414331897,-55.5006357828776,0.8882194013150536,13.55013711200423
djv_prodShadow6_baka2,0.0,0.8656009070294785,djv,-46.53362405711207,-51.53638458251953,0.8882194013150536,12.354798822773166
mam_prodShadow6_daka2,0.0,0.8966893424036281,mam,-50.59446072048611,-55.31425666809082,0.8882194013150536,11.656384752835335
jkw_prodShadow6_caca1,0.0,1.093922902494331,jkw,-51.98361346043578,-55.97395992279053,0.8882188595109917,10.323496970111108
djv_prodShadow6_daka,0.0,1.028,djv,-45.519967384708735,-49.85818099975586,0.8882188595109917,15.472612387525007
djv_prodShadow6_gaka2,0.0,1.0939455782312926,djv,-53.369431801892205,-57.39103412628174,0.8882188595109917,11.58672283383958
djv_prodShadow6_gaka,0.0,1.0326530612244897,djv,-50.432745183555824,-51.35066032409668,0.8882188595109917,15.143449296122595
ems_prodShadow6_epa1,0.0,0.85,ems,-50.563620174632355,-55.988145192464195,0.8882183177069296,11.4338529438031
bco_prodShadow6_bola,0.0,1.0719954648526078,bco,-53.74328727365654,-57.53963088989258,0.883968114938825,8.845230622472226
jkw_prodShadow6_bola2,0.0,0.9185941043083901,jkw,-45.26151176120924,-47.51372051239014,0.8839673786081024,14.881440052649442
djv_prodShadow6_bala,0.0,1.269,djv,-46.46868463951772,-46.52372074127197,0.8839673786081024,16.41898897931785
jkw_prodShadow6_bala1,0.0,0.8309297052154195,jkw,-47.00032650131777,-48.341453552246094,0.8839673786081024,14.032983195018847
mam_prodShadow6_taka,0.0,1.028,mam,-50.102975197208735,-56.09262752532959,0.8806961046454345,13.931019653276838
lmw_prodShadow6_taka2,0.0,0.984,lmw,-48.006721340880105,-53.71360206604004,0.8806958063865153,15.832862572064814
jmt_prodShadow6_oka2,0.0,1.028,jmt,-47.83298885012136,-52.088427225748696,0.8680921958964535,13.62189751806779
jmt_prodShadow6_oba,0.0,0.94,jmt,-52.747231341422875,-56.006239573160805,0.868091531113176,11.686889451035928
jal_prodShadow6_oba,0.0,0.984,jal,-53.06156827965561,-57.412469228108726,0.868091531113176,9.990433512431581
mam_prodShadow6_bala1,0.0,0.8528571428571429,mam,-46.00042221966912,-50.849937438964844,0.8455343224591937,15.655991752149328
djv_prodShadow6_bola2,0.0,1.05,djv,-45.64284784226191,-52.401434898376465,0.8455343224591937,15.220392947294016
djv_prodShadow6_bala1,0.0,0.982,djv,-49.25883888711735,-56.32292079925537,0.8455343224591937,18.036191445293817
mam_prodShadow6_bala,0.0,0.787,mam,-49.11559595035601,-48.39896869659424,0.8455339542938323,14.6437101647549
djv_prodShadow6_baka1,0.0,0.9185941043083901,djv,-46.90175993546195,-51.048166275024414,0.845533586128471,15.182062660752212
mam_prodShadow6_uta2,0.0,0.8747392290249433,mam,-49.796179058908045,-53.227369944254555,0.83025396601965,11.686876318122906
jkw_prodShadow6_epa2,0.0,0.984,jkw,-50.767254264987244,-55.58578364054362,0.7985833541482247,15.029566698790582
mav_prodShadow6_epa1,0.0,0.8309297052154195,mav,-55.75653590926205,-59.14359029134115,0.7985833541482247,11.25800953614559
jkw_prodShadow6_epa1,0.0,0.8966666666666666,jkw,-52.466552734375,-57.70197296142578,0.7985830774082667,14.764569312894714
blr_prodShadow6_epa1,0.0,0.8966666666666666,blr,-54.74060872395833,-58.77603403727213,0.7985828006683087,16.101520769502308
jmt_prodShadow6_epa1,0.0,1.0719954648526078,jmt,-48.69476033148364,-52.460104624430336,0.7985828006683087,11.180693095078686
mam_prodShadow6_taka1,0.0,0.8747619047619047,mam,-51.06936399964081,-53.165106773376465,0.7806168156448241,13.51411275229048
djv_prodShadow6_taka,0.0,0.984,djv,-44.132349131058675,-50.71854019165039,0.7806168156448241,14.769005142717534
mam_prodShadow6_bola,0.0,0.787,mam,-52.42181937302215,-53.964112281799316,0.7500318824980065,12.259126784746705
jal_prodShadow6_bala2,0.0,0.8528344671201814,jal,-48.17633559283088,-47.38949203491211,0.7500318824980065,14.050505268699155
mam_prodShadow6_bala2,0.0,1.006,mam,-48.855570273824256,-55.51437854766846,0.7479746856749547,13.50305681104603
