file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
mav_prodShadow3_oba,0.0,0.962,mav,-47.53961690266927,-47.632066090901695,1.408005949881278,15.105501899099044
bco_prodShadow3_oba1,0.0,1.247,bco,-50.27345703125,-65.01473999023438,1.408005949881278,12.270724776066498
mav_prodShadow3_oba2,0.0,0.962,mav,-51.97711690266927,-49.66806284586588,1.408005949881278,12.56168828098493
bco_prodShadow3_caca2,0.0,1.291,bco,-51.21732679263566,-57.73891353607178,1.4056950285928596,12.487918343138906
bco_prodShadow3_baka,0.0,1.2035147392290249,bco,-50.09290364583333,-56.075775146484375,1.4056950285928596,11.509456412599091
mav_prodShadow3_caca,0.0,0.916,mav,-55.29665208899456,-57.04344654083252,1.40569453029089,11.601536363135727
jal_prodShadow3_baka1,0.0,0.9185941043083901,jal,-48.94151239809783,-52.371015548706055,1.40569453029089,11.342310689262883
jal_prodShadow3_baka2,0.0,0.962,jal,-48.129638671875,-53.12417030334473,1.40569453029089,10.078308217684686
jmt_prodShadow3_gaka1,0.0,0.9185714285714286,jmt,-50.41975734544837,-51.45490550994873,1.40569453029089,10.10865746228734
jmt_prodShadow3_baka1,0.0,1.05,jmt,-48.899530319940474,-53.1117467880249,1.40569453029089,9.19227163535082
jmt_prodShadow3_daka2,0.0,0.8747619047619047,jmt,-52.752581716954026,-55.53512954711914,1.40569453029089,12.932135462307219
mav_prodShadow3_paka2,0.0,0.765,mav,-50.319263012378244,-50.249741554260254,1.4056942811399054,11.303731263016443
